Stock,YEAR,AGE,HARVEST,NATURAL_MORTALITY,MATURITY,POPULATION,CATCH_N,MEAN_W,FSPAWNING,MSPAWNING,SSB,REC,BIOMASS,CATCH,FCURR,minFbar,maxFbar,minYEAR,maxYEAR,minAGE,maxAGE,PlusG
HKE1567,2007,0,0.326801,1.24,0,248684.7733,41044.35444,0.017945794,0,0,4085.897683,248684.7733,11896.41303,4528.909594,1.21271,1,3,2007,2018,0,5,5
HKE1567,2007,1,1.17243,0.58,0.15,33774.90912,18679.31536,0.104756083,0,0,4085.897683,248684.7733,11896.41303,4528.909594,1.21271,1,3,2007,2018,0,5,5
HKE1567,2007,2,1.42741,0.45,0.82,4443.257498,2861.421054,0.403586334,0,0,4085.897683,248684.7733,11896.41303,4528.909594,1.21271,1,3,2007,2018,0,5,5
HKE1567,2007,3,1.03829,0.4,0.98,925.048015,509.2972108,0.944746527,0,0,4085.897683,248684.7733,11896.41303,4528.909594,1.21271,1,3,2007,2018,0,5,5
HKE1567,2007,4,0.414396,0.37,1,367.8667752,105.6462212,1.599184458,0,0,4085.897683,248684.7733,11896.41303,4528.909594,1.21271,1,3,2007,2018,0,5,5
HKE1567,2007,5,0.058293,0.35,1,231.5109637,11.08002361,2.764359077,0,0,4085.897683,248684.7733,11896.41303,4528.909594,1.21271,1,3,2007,2018,0,5,5
HKE1567,2008,0,0.524912,1.24,0,321512.5427,79251.98296,0.017490966,0,0,4446.193586,321512.5427,14393.70854,6509.336592,1.502353333,1,3,2007,2018,0,5,5
HKE1567,2008,1,1.45245,0.58,0.15,51903.48527,32232.2446,0.08820542,0,0,4446.193586,321512.5427,14393.70854,6509.336592,1.502353333,1,3,2007,2018,0,5,5
HKE1567,2008,2,1.76833,0.45,0.82,5854.972847,4159.506314,0.398067911,0,0,4446.193586,321512.5427,14393.70854,6509.336592,1.502353333,1,3,2007,2018,0,5,5
HKE1567,2008,3,1.28628,0.4,0.98,679.7560448,422.4799284,0.955104046,0,0,4446.193586,321512.5427,14393.70854,6509.336592,1.502353333,1,3,2007,2018,0,5,5
HKE1567,2008,4,0.822469,0.37,1,219.543857,105.4709579,1.614541123,0,0,4446.193586,321512.5427,14393.70854,6509.336592,1.502353333,1,3,2007,2018,0,5,5
HKE1567,2008,5,0.0722155,0.35,1,321.7972629,18.95618281,2.665024883,0,0,4446.193586,321512.5427,14393.70854,6509.336592,1.502353333,1,3,2007,2018,0,5,5
HKE1567,2009,0,0.451559,1.24,0,254834.8676,55494.86813,0.020138641,0,0,4618.188261,254834.8676,14688.79367,7239.084048,1.713873333,1,3,2007,2018,0,5,5
HKE1567,2009,1,1.65694,0.58,0.15,55043.51402,36417.88498,0.094594623,0,0,4618.188261,254834.8676,14688.79367,7239.084048,1.713873333,1,3,2007,2018,0,5,5
HKE1567,2009,2,2.0173,0.45,0.82,6800.121569,5088.324379,0.409088977,0,0,4618.188261,254834.8676,14688.79367,7239.084048,1.713873333,1,3,2007,2018,0,5,5
HKE1567,2009,3,1.46738,0.4,0.98,636.9676273,423.1813161,0.945587647,0,0,4618.188261,254834.8676,14688.79367,7239.084048,1.713873333,1,3,2007,2018,0,5,5
HKE1567,2009,4,1.89123,0.37,1,125.8960875,94.32181137,1.516023508,0,0,4618.188261,254834.8676,14688.79367,7239.084048,1.713873333,1,3,2007,2018,0,5,5
HKE1567,2009,5,0.0823832,0.35,1,277.5934178,18.56670405,2.791565834,0,0,4618.188261,254834.8676,14688.79367,7239.084048,1.713873333,1,3,2007,2018,0,5,5
HKE1567,2010,0,0.208067,1.24,0,180131.2139,19799.36441,0.018442093,0,0,3836.053205,180131.2139,11816.1094,6022.992843,1.766246667,1,3,2007,2018,0,5,5
HKE1567,2010,1,1.70758,0.58,0.15,46948.67125,31487.66385,0.105805819,0,0,3836.053205,180131.2139,11816.1094,6022.992843,1.766246667,1,3,2007,2018,0,5,5
HKE1567,2010,2,2.07894,0.45,0.82,5877.784527,4446.578696,0.40167346,0,0,3836.053205,180131.2139,11816.1094,6022.992843,1.766246667,1,3,2007,2018,0,5,5
HKE1567,2010,3,1.51222,0.4,0.98,576.7411143,388.7084823,0.933035739,0,0,3836.053205,180131.2139,11816.1094,6022.992843,1.766246667,1,3,2007,2018,0,5,5
HKE1567,2010,4,4.13534,0.37,1,98.42943545,89.34763343,1.626631887,0,0,3836.053205,180131.2139,11816.1094,6022.992843,1.766246667,1,3,2007,2018,0,5,5
HKE1567,2010,5,0.0849006,0.35,1,193.2685346,13.30612642,2.418870962,0,0,3836.053205,180131.2139,11816.1094,6022.992843,1.766246667,1,3,2007,2018,0,5,5
HKE1567,2011,0,0.101662,1.24,0,178083.68,9966.497897,0.024338524,0,0,3065.812849,178083.68,11496.15887,5028.425245,1.74465,1,3,2007,2018,0,5,5
HKE1567,2011,1,1.6867,0.58,0.15,42335.181,28237.16322,0.104288034,0,0,3065.812849,178083.68,11496.15887,5028.425245,1.74465,1,3,2007,2018,0,5,5
HKE1567,2011,2,2.05352,0.45,0.82,4765.870096,3589.458895,0.390041958,0,0,3065.812849,178083.68,11496.15887,5028.425245,1.74465,1,3,2007,2018,0,5,5
HKE1567,2011,3,1.49373,0.4,0.98,468.7129273,314.0650239,0.923493278,0,0,3065.812849,178083.68,11496.15887,5028.425245,1.74465,1,3,2007,2018,0,5,5
HKE1567,2011,4,5.40716,0.37,1,85.21446381,79.50983019,1.628206281,0,0,3065.812849,178083.68,11496.15887,5028.425245,1.74465,1,3,2007,2018,0,5,5
HKE1567,2011,5,0.0838625,0.35,1,126.1957931,8.586211186,2.506603383,0,0,3065.812849,178083.68,11496.15887,5028.425245,1.74465,1,3,2007,2018,0,5,5
HKE1567,2012,0,0.0963634,1.24,0,188230.0754,10006.03696,0.023952465,0,0,2729.99895,188230.0754,11252.09296,4815.976097,1.767203333,1,3,2007,2018,0,5,5
HKE1567,2012,1,1.7085,0.58,0.15,46553.05992,31229.84175,0.093393801,0,0,2729.99895,188230.0754,11252.09296,4815.976097,1.767203333,1,3,2007,2018,0,5,5
HKE1567,2012,2,2.08007,0.45,0.82,4388.207036,3320.350373,0.393542477,0,0,2729.99895,188230.0754,11252.09296,4815.976097,1.767203333,1,3,2007,2018,0,5,5
HKE1567,2012,3,1.51304,0.4,0.98,389.8297434,262.8022173,0.906462879,0,0,2729.99895,188230.0754,11252.09296,4815.976097,1.767203333,1,3,2007,2018,0,5,5
HKE1567,2012,4,3.41507,0.37,1,70.54592021,62.20456594,1.621502245,0,0,2729.99895,188230.0754,11252.09296,4815.976097,1.767203333,1,3,2007,2018,0,5,5
HKE1567,2012,5,0.0849467,0.35,1,82.0389472,5.651152609,2.450653359,0,0,2729.99895,188230.0754,11252.09296,4815.976097,1.767203333,1,3,2007,2018,0,5,5
HKE1567,2013,0,0.154299,1.24,0,141960.3054,11813.75657,0.024374173,0,0,2791.247585,141960.3054,10782.71432,5359.587899,1.846556667,1,3,2007,2018,0,5,5
HKE1567,2013,1,1.78522,0.58,0.15,49466.87908,33829.61989,0.099808011,0,0,2791.247585,141960.3054,10782.71432,5359.587899,1.846556667,1,3,2007,2018,0,5,5
HKE1567,2013,2,2.17347,0.45,0.82,4721.329764,3627.705909,0.386288788,0,0,2791.247585,141960.3054,10782.71432,5359.587899,1.846556667,1,3,2007,2018,0,5,5
HKE1567,2013,3,1.58098,0.4,0.98,349.5350123,240.4791835,0.916369565,0,0,2791.247585,141960.3054,10782.71432,5359.587899,1.846556667,1,3,2007,2018,0,5,5
HKE1567,2013,4,1.50356,0.37,1,57.55089158,39.09247841,1.605552372,0,0,2791.247585,141960.3054,10782.71432,5359.587899,1.846556667,1,3,2007,2018,0,5,5
HKE1567,2013,5,0.0887608,0.35,1,54.70566412,3.930572734,2.721061436,0,0,2791.247585,141960.3054,10782.71432,5359.587899,1.846556667,1,3,2007,2018,0,5,5
HKE1567,2014,0,0.217408,1.24,0,115253.1345,13189.6608,0.01961961,0,0,2572.947743,115253.1345,8529.659317,4666.625554,1.902536667,1,3,2007,2018,0,5,5
HKE1567,2014,1,1.83934,0.58,0.15,35207.093,24385.01536,0.112421474,0,0,2572.947743,115253.1345,8529.659317,4666.625554,1.902536667,1,3,2007,2018,0,5,5
HKE1567,2014,2,2.23936,0.45,0.82,4646.376128,3606.12253,0.388431021,0,0,2572.947743,115253.1345,8529.659317,4666.625554,1.902536667,1,3,2007,2018,0,5,5
HKE1567,2014,3,1.62891,0.4,0.98,342.5355252,238.8473202,0.919368481,0,0,2572.947743,115253.1345,8529.659317,4666.625554,1.902536667,1,3,2007,2018,0,5,5
HKE1567,2014,4,0.872067,0.37,1,48.2129519,24.07511856,1.56177646,0,0,2572.947743,115253.1345,8529.659317,4666.625554,1.902536667,1,3,2007,2018,0,5,5
HKE1567,2014,5,0.0914518,0.35,1,44.11454652,3.261630751,2.615772766,0,0,2572.947743,115253.1345,8529.659317,4666.625554,1.902536667,1,3,2007,2018,0,5,5
HKE1567,2015,0,0.186856,1.24,0,126300.69,12569.283,0.019355843,0,0,1899.893786,126300.69,7045.529346,3432.651628,1.878866667,1,3,2007,2018,0,5,5
HKE1567,2015,1,1.81646,0.58,0.15,26835.36317,18488.77187,0.108582786,0,0,1899.893786,126300.69,7045.529346,3432.651628,1.878866667,1,3,2007,2018,0,5,5
HKE1567,2015,2,2.2115,0.45,0.82,3132.747267,2421.26272,0.387363484,0,0,1899.893786,126300.69,7045.529346,3432.651628,1.878866667,1,3,2007,2018,0,5,5
HKE1567,2015,3,1.60864,0.4,0.98,315.6015317,218.8406395,0.913716869,0,0,1899.893786,126300.69,7045.529346,3432.651628,1.878866667,1,3,2007,2018,0,5,5
HKE1567,2015,4,0.875175,0.37,1,45.03634545,22.54106431,1.57957607,0,0,1899.893786,126300.69,7045.529346,3432.651628,1.878866667,1,3,2007,2018,0,5,5
HKE1567,2015,5,0.0903141,0.35,1,42.29342656,3.089712719,2.69530982,0,0,1899.893786,126300.69,7045.529346,3432.651628,1.878866667,1,3,2007,2018,0,5,5
HKE1567,2016,0,0.132806,1.24,0,123527.0513,8921.985934,0.022933831,0,0,1546.030662,123527.0513,6894.914026,2975.834917,1.82425,1,3,2007,2018,0,5,5
HKE1567,2016,1,1.76365,0.58,0.15,30320.05331,20626.6757,0.091010999,0,0,1546.030662,123527.0513,6894.914026,2975.834917,1.82425,1,3,2007,2018,0,5,5
HKE1567,2016,2,2.14722,0.45,0.82,2443.090722,1869.360429,0.378098419,0,0,1546.030662,123527.0513,6894.914026,2975.834917,1.82425,1,3,2007,2018,0,5,5
HKE1567,2016,3,1.56188,0.4,0.98,218.8007235,149.7002177,0.942444695,0,0,1546.030662,123527.0513,6894.914026,2975.834917,1.82425,1,3,2007,2018,0,5,5
HKE1567,2016,4,1.10302,0.37,1,42.34444462,24.43963816,1.578138028,0,0,1546.030662,123527.0513,6894.914026,2975.834917,1.82425,1,3,2007,2018,0,5,5
HKE1567,2016,5,0.0876888,0.35,1,40.19548766,2.854562773,2.630781329,0,0,1546.030662,123527.0513,6894.914026,2975.834917,1.82425,1,3,2007,2018,0,5,5
HKE1567,2017,0,0.131039,1.24,0,178090.4915,12700.52476,0.019004487,0,0,1676.302128,178090.4915,7997.271809,3402.820591,1.818663333,1,3,2007,2018,0,5,5
HKE1567,2017,1,1.75825,0.58,0.15,31301.11221,21265.68416,0.102951211,0,0,1676.302128,178090.4915,7997.271809,3402.820591,1.818663333,1,3,2007,2018,0,5,5
HKE1567,2017,2,2.14064,0.45,0.82,2910.004734,2224.257808,0.370332443,0,0,1676.302128,178090.4915,7997.271809,3402.820591,1.818663333,1,3,2007,2018,0,5,5
HKE1567,2017,3,1.5571,0.4,0.98,181.9628235,124.3208736,0.922280192,0,0,1676.302128,178090.4915,7997.271809,3402.820591,1.818663333,1,3,2007,2018,0,5,5
HKE1567,2017,4,1.08084,0.37,1,30.76191466,17.5457648,1.529248996,0,0,1676.302128,178090.4915,7997.271809,3402.820591,1.818663333,1,3,2007,2018,0,5,5
HKE1567,2017,5,0.0874202,0.35,1,35.65392674,2.524593259,2.741167367,0,0,1676.302128,178090.4915,7997.271809,3402.820591,1.818663333,1,3,2007,2018,0,5,5
HKE1567,2018,0,0.192937,1.24,0,143727.887,14734.59783,0.01954779,0,0,1728.638298,143727.887,7332.187939,3444.332726,1.873586667,1,3,2007,2018,0,5,5
HKE1567,2018,1,1.81135,0.58,0.15,45207.04139,31109.09287,0.067110185,0,0,1728.638298,143727.887,7332.187939,3444.332726,1.873586667,1,3,2007,2018,0,5,5
HKE1567,2018,2,2.20529,0.45,0.82,3020.439421,2332.258977,0.388486627,0,0,1728.638298,143727.887,7332.187939,3444.332726,1.873586667,1,3,2007,2018,0,5,5
HKE1567,2018,3,1.60412,0.4,0.98,218.1686172,151.0888926,0.916737721,0,0,1728.638298,143727.887,7332.187939,3444.332726,1.873586667,1,3,2007,2018,0,5,5
HKE1567,2018,4,0.759019,0.37,1,25.70547322,11.69340223,1.588618231,0,0,1728.638298,143727.887,7332.187939,3444.332726,1.873586667,1,3,2007,2018,0,5,5
HKE1567,2018,5,0.0900604,0.35,1,30.23150394,2.202593511,2.465394356,0,0,1728.638298,143727.887,7332.187939,3444.332726,1.873586667,1,3,2007,2018,0,5,5
HKE1718a4a,2003,0,0.0226094,1.34,0,467618.0009,5772.800246,0.018257971,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2003,1,0.458903,0.657,0,121004.5632,33458.88279,0.063161882,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2003,2,1.15626,0.454,0.109,24821.30887,14261.43983,0.14582401,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2003,3,1.05905,0.364,0.676,5549.346186,3134.675124,0.345265707,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2003,4,0.801581,0.315,0.943,1448.981235,699.6463584,0.62825518,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2003,5,0.535354,0.283,1,453.509533,165.796715,0.934096013,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2003,6,0.535354,0.257,1,165.7739168,61.29171623,1.337629954,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2003,7,0.535354,0.243,1,66.04484418,24.56804934,1.875574701,0,0,3317.424243,467618.0009,23395.74095,6103.173127,0.8689485,1,4,2003,2018,0,7,7
HKE1718a4a,2004,0,0.0237416,1.34,0,515196.0384,6675.704687,0.018049961,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2004,1,0.481883,0.657,0,119705.9243,34432.95847,0.064480696,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2004,2,1.21416,0.454,0.109,39643.56347,23412.57852,0.144481433,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2004,3,1.11208,0.364,0.676,4960.184652,2882.982588,0.332768131,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2004,4,0.84172,0.315,0.943,1337.272742,667.047331,0.623351026,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2004,5,0.562163,0.283,1,474.3911341,180.0211897,0.951335941,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2004,6,0.562163,0.257,1,200.069365,76.77844944,1.326338537,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2004,7,0.562163,0.243,1,105.383727,40.68790311,2.059012667,0,0,3459.852645,515196.0384,26163.58161,7455.481352,0.91246075,1,4,2003,2018,0,7,7
HKE1718a4a,2005,0,0.0250763,1.34,0,499453.2371,6831.986969,0.019465217,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2005,1,0.508972,0.657,0,131736.3378,39585.83767,0.056238351,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2005,2,1.28241,0.454,0.109,38327.15258,23319.99478,0.148386566,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2005,3,1.1746,0.364,0.676,7476.5471,4482.406102,0.341040023,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2005,4,0.889039,0.315,0.943,1133.560684,585.9160478,0.609568157,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2005,5,0.593766,0.283,1,420.5940337,166.3081393,0.915685985,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2005,6,0.593766,0.257,1,203.7457441,81.46703765,1.361058695,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2005,7,0.593766,0.243,1,135.2988827,54.42583771,1.790096311,0,0,3899.811084,499453.2371,26963.25903,8066.032891,0.96375525,1,4,2003,2018,0,7,7
HKE1718a4a,2006,0,0.02598,1.34,0,560298.7635,7937.699377,0.019380372,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2006,1,0.527315,0.657,0,127540.7355,39412.95634,0.053595737,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2006,2,1.32863,0.454,0.109,41051.73863,25450.47045,0.139378488,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2006,3,1.21693,0.364,0.676,6751.365347,4127.465018,0.347807994,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2006,4,0.921078,0.315,0.943,1605.085055,848.5703968,0.614406587,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2006,5,0.615164,0.283,1,340.0459029,138.0369729,0.926103924,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2006,6,0.615164,0.257,1,175.0200393,71.84048428,1.400662344,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2006,7,0.615164,0.243,1,145.6159757,60.13088212,1.842969683,0,0,3969.427902,560298.7635,27578.94902,8109.662916,0.99848825,1,4,2003,2018,0,7,7
HKE1718a4a,2007,0,0.0261135,1.34,0,501719.4664,7143.964479,0.015671105,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2007,1,0.530025,0.657,0,142949.0037,44352.96321,0.059566271,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2007,2,1.33546,0.454,0.109,39021.8895,24256.93547,0.145235063,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2007,3,1.22318,0.364,0.676,6904.693007,4232.996717,0.324351023,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2007,4,0.925813,0.315,0.943,1389.322837,736.883218,0.616594608,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2007,5,0.618326,0.283,1,466.3100695,190.0090346,0.914371252,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2007,6,0.618326,0.257,1,138.5059863,57.0674851,1.431923127,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2007,7,0.618326,0.243,1,134.8993016,55.91591337,1.887796787,0,0,3818.865579,501719.4664,26020.35043,8465.199981,1.0036195,1,4,2003,2018,0,7,7
HKE1718a4a,2008,0,0.0263586,1.34,0,461364.0908,6630.372295,0.01650727,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2008,1,0.535,0.657,0,127986.7796,40003.04265,0.059208791,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2008,2,1.34799,0.454,0.109,43617.76995,27245.80785,0.143614216,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2008,3,1.23466,0.364,0.676,6518.620928,4016.602562,0.334948885,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2008,4,0.934501,0.315,0.943,1412.019977,753.3347641,0.61033334,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2008,5,0.624129,0.283,1,401.7219542,164.8197071,0.932028124,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2008,6,0.624129,0.257,1,189.3364288,78.54765692,1.320086195,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2008,7,0.624129,0.243,1,114.7277701,47.88178215,1.767867322,0,0,3798.632168,461364.0908,25330.3237,8537.96328,1.01303775,1,4,2003,2018,0,7,7
HKE1718a4a,2009,0,0.0272478,1.34,0,401857.8583,5967.951441,0.013782827,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2009,1,0.553048,0.657,0,117663.8787,37742.20707,0.057329193,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2009,2,1.39347,0.454,0.109,38858.57231,24689.20666,0.149238842,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2009,3,1.27632,0.364,0.676,7195.60901,4513.129406,0.334641243,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2009,4,0.966028,0.315,0.943,1317.851239,717.7679374,0.602341496,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2009,5,0.645185,0.283,1,404.7513371,170.1371606,0.856895514,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2009,6,0.645185,0.257,1,162.167232,68.92399571,1.269579066,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2009,7,0.645185,0.243,1,126.6486473,54.15023365,1.945863539,0,0,3807.591046,401857.8583,22084.4196,8211.857959,1.0472165,1,4,2003,2018,0,7,7
HKE1718a4a,2010,0,0.0276496,1.34,0,412554.7857,6216.184508,0.015609459,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2010,1,0.561203,0.657,0,102396.3931,33220.40662,0.054256755,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2010,2,1.41402,0.454,0.109,35085.20182,22456.80786,0.152582179,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2010,3,1.29513,0.364,0.676,6125.486484,3871.64272,0.336917347,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2010,4,0.980271,0.315,0.943,1395.363017,766.8577708,0.611433718,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2010,5,0.654697,0.283,1,366.0349413,155.5036613,0.915820231,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2010,6,0.654697,0.257,1,159.9857976,68.72066841,1.370028477,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2010,7,0.654697,0.243,1,117.891547,50.94204993,1.846778796,0,0,3555.303225,412554.7857,21037.91099,7429.919082,1.062656,1,4,2003,2018,0,7,7
HKE1718a4a,2011,0,0.0266208,1.34,0,387468.2897,5623.21513,0.015035109,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2011,1,0.540321,0.657,0,105079.7433,33098.95699,0.055436104,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2011,2,1.3614,0.454,0.109,30284.88449,19014.40208,0.151755396,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2011,3,1.24694,0.364,0.676,5418.204573,3356.406172,0.339946934,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2011,4,0.943797,0.315,0.943,1165.708383,625.7899503,0.597440754,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2011,5,0.630337,0.283,1,382.0832364,157.9041994,0.850190619,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2011,6,0.630337,0.257,1,143.3125761,59.88662899,1.237478188,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2011,7,0.630337,0.243,1,112.33098,47.22204438,1.871180761,0,0,3115.204148,387468.2897,19497.45914,6616.551452,1.0231145,1,4,2003,2018,0,7,7
HKE1718a4a,2012,0,0.0255574,1.34,0,447414.7585,6236.405009,0.013444249,0,0,3065.952686,447414.7585,19155.11914,6264.477031,0.98224575,1,4,2003,2018,0,7,7
HKE1718a4a,2012,1,0.518737,0.657,0,98791.56687,30136.41939,0.05435919,0,0,3065.952686,447414.7585,19155.11914,6264.477031,0.98224575,1,4,2003,2018,0,7,7
HKE1718a4a,2012,2,1.30702,0.454,0.109,31734.29551,19504.98423,0.144952583,0,0,3065.952686,447414.7585,19155.11914,6264.477031,0.98224575,1,4,2003,2018,0,7,7
HKE1718a4a,2012,3,1.19713,0.364,0.676,4929.542351,2986.699952,0.354479099,0,0,3065.952686,447414.7585,19155.11914,6264.477031,0.98224575,1,4,2003,2018,0,7,7
HKE1718a4a,2012,4,0.906096,0.315,0.943,1082.011228,566.1124623,0.633096766,0,0,3065.952686,447414.7585,19155.11914,6264.477031,0.98224575,1,4,2003,2018,0,7,7
HKE1718a4a,2012,5,0.605158,0.283,1,331.0541649,132.7664548,1.009636877,0,0,3065.952686,447414.7585,19155.11914,6264.477031,0.98224575,1,4,2003,2018,0,7,7
